date,O3,NO,NO2,NOXasNO2,wd,ws,temp,site,code,latitude,longitude,PM10,PM2.5,Ox,NOx
2022-07-06 22:00:00,42.16145,1.16396,1.7518,3.53652,319.3,6.4,14.5,Glazebury,GLAZ,53.46008,-2.472056,6.025,3.349,43.913250000000005,2.91576
2022-07-06 23:00:00,50.18215,0.9876,1.11129,2.6256,320.9,6.1,13.9,Glazebury,GLAZ,53.46008,-2.472056,8.375,4.104,51.29344,2.09889
2022-07-07 00:00:00,52.6381,0.8944,0.48797,1.85936,321.4,6.2,13.8,Glazebury,GLAZ,53.46008,-2.472056,5.55,2.524,53.12607,1.3823699999999999
2022-07-07 02:00:00,54.04554,1.27099,0.41114,2.35996,331.4,4.5,13.3,Glazebury,GLAZ,53.46008,-2.472056,6.675,2.854,54.456680000000006,1.6821300000000001
2022-07-07 03:00:00,50.03434,0.95324,1.05925,2.52087,333.0,4.7,13.2,Glazebury,GLAZ,53.46008,-2.472056,8.05,3.302,51.09359,2.01249
2022-07-07 04:00:00,44.28145,1.16507,1.75352,3.53994,336.2,4.2,12.8,Glazebury,GLAZ,53.46008,-2.472056,6.575,3.113,46.03497,2.91859
2022-07-07 05:00:00,40.32304,1.41221,2.93001,5.09537,341.5,3.8,13.8,Glazebury,GLAZ,53.46008,-2.472056,5.7,2.642,43.25305,4.342219999999999
2022-07-07 06:00:00,38.79245,1.3416,4.37916,6.43626,337.7,3.5,14.9,Glazebury,GLAZ,53.46008,-2.472056,6.25,2.665,43.17161,5.720759999999999
2022-07-07 07:00:00,38.423,1.65935,3.99923,6.54353,339.9,3.5,15.0,Glazebury,GLAZ,53.46008,-2.472056,5.925,2.382,42.42223,5.65858
2022-07-07 08:00:00,40.37582,2.0124,3.51153,6.59716,331.0,3.9,15.9,Glazebury,GLAZ,53.46008,-2.472056,5.825,2.264,43.88735,5.52393
2022-07-07 09:00:00,42.75086,2.25954,2.38169,5.84626,317.2,4.1,16.6,Glazebury,GLAZ,53.46008,-2.472056,5.6,2.335,45.13255,4.64123
2022-07-07 10:00:00,46.76206,2.0477,1.63379,4.77356,318.4,4.7,18.1,Glazebury,GLAZ,53.46008,-2.472056,5.875,2.146,48.395849999999996,3.68149
2022-07-07 15:00:00,52.8844,1.94179,1.25983,4.2372,317.9,5.8,18.0,Glazebury,GLAZ,53.46008,-2.472056,6.65,2.712,54.14423,3.20162
2022-07-07 16:00:00,58.58452,2.22423,1.84584,5.25628,311.3,5.4,17.5,Glazebury,GLAZ,53.46008,-2.472056,6.15,2.476,60.43036,4.070069999999999
2022-07-07 17:00:00,61.32902,1.27099,1.91293,3.86175,310.6,5.2,15.7,Glazebury,GLAZ,53.46008,-2.472056,5.625,2.618,63.24195,3.18392
2022-07-07 18:00:00,60.95957,0.81202,3.31393,4.55901,313.6,4.3,15.2,Glazebury,GLAZ,53.46008,-2.472056,4.975,2.807,64.2735,4.12595
2022-07-07 19:00:00,61.22346,-0.07061,4.13093,4.02266,308.5,3.8,14.8,Glazebury,GLAZ,53.46008,-2.472056,5.55,3.349,65.35439000000001,4.06032
2022-07-07 20:00:00,54.67888,0.35305,5.68037,6.22171,312.6,3.9,14.8,Glazebury,GLAZ,53.46008,-2.472056,6.05,3.491,60.35925,6.03342
2022-07-07 21:00:00,56.42058,0.17653,5.62923,5.8999,322.0,4.0,14.9,Glazebury,GLAZ,53.46008,-2.472056,5.575,3.609,62.04981,5.805759999999999
2022-07-07 22:00:00,60.27344,0.0,6.06081,6.06081,328.4,4.1,14.8,Glazebury,GLAZ,53.46008,-2.472056,6.1,3.939,66.33425,6.06081
2022-07-07 23:00:00,56.84282,-0.07061,6.16907,6.06081,332.0,3.1,14.7,Glazebury,GLAZ,53.46008,-2.472056,7.325,4.741,63.01189,6.098459999999999
2022-07-08 00:00:00,48.48616,0.18793,7.00871,7.29686,290.7,2.1,13.2,Glazebury,GLAZ,53.46008,-2.472056,9.65,6.958,55.49487,7.1966399999999995
2022-07-08 02:00:00,27.12832,1.51516,7.01247,9.33568,312.1,2.3,13.6,Glazebury,GLAZ,53.46008,-2.472056,8.85,6.439,34.140789999999996,8.52763
2022-07-08 03:00:00,19.58095,1.12756,7.71409,9.44299,331.0,3.4,13.6,Glazebury,GLAZ,53.46008,-2.472056,8.625,6.604,27.29504,8.84165
2022-07-08 04:00:00,15.56976,1.55039,6.63653,9.01376,324.7,3.1,13.6,Glazebury,GLAZ,53.46008,-2.472056,8.125,5.566,22.20629,8.186919999999999
2022-07-08 05:00:00,27.02277,0.66949,2.94381,3.97035,322.8,3.1,13.5,Glazebury,GLAZ,53.46008,-2.472056,5.95,3.75,29.96658,3.6133
2022-07-08 06:00:00,26.17831,1.05709,3.69084,5.31168,329.2,2.9,13.5,Glazebury,GLAZ,53.46008,-2.472056,6.125,3.656,29.86915,4.74793
2022-07-08 07:00:00,29.50337,1.02185,3.85217,5.41899,326.4,2.9,14.2,Glazebury,GLAZ,53.46008,-2.472056,6.125,3.302,33.35554,4.87402
2022-07-08 08:00:00,32.08954,1.55039,4.20424,6.58148,314.3,3.1,14.7,Glazebury,GLAZ,53.46008,-2.472056,5.25,2.995,36.29378,5.754630000000001
2022-07-08 09:00:00,36.78685,2.21988,4.32231,7.72608,311.8,3.3,14.9,Glazebury,GLAZ,53.46008,-2.472056,6.2,3.278,41.10916,6.54219
2022-07-08 10:00:00,42.06474,1.93799,2.98398,5.95552,308.0,3.4,15.3,Glazebury,GLAZ,53.46008,-2.472056,6.55,3.184,45.04872,4.92197
2022-07-08 11:00:00,41.80085,1.97323,3.41283,6.4384,310.2,3.8,15.6,Glazebury,GLAZ,53.46008,-2.472056,7.4,3.656,45.21368,5.3860600000000005
2022-07-08 12:00:00,47.76485,1.79705,3.03913,5.79456,312.7,4.0,16.3,Glazebury,GLAZ,53.46008,-2.472056,6.775,3.892,50.80398,4.836180000000001
2022-07-08 13:00:00,47.81763,1.44469,2.45269,4.66784,311.6,4.7,16.5,Glazebury,GLAZ,53.46008,-2.472056,8.225,4.127,50.27032,3.89738
2022-07-08 14:00:00,47.07873,1.86752,2.71646,5.57995,310.1,4.7,16.6,Glazebury,GLAZ,53.46008,-2.472056,8.425,3.962,49.79519,4.58398
2022-07-08 15:00:00,40.74527,1.76181,2.87854,5.57995,315.8,4.9,16.5,Glazebury,GLAZ,53.46008,-2.472056,7.45,2.807,43.62381,4.64035
2022-07-08 16:00:00,35.83684,2.21988,3.3029,6.70667,311.0,4.4,15.2,Glazebury,GLAZ,53.46008,-2.472056,5.6,2.925,39.13974,5.52278
2022-07-08 17:00:00,40.11192,1.44469,3.68672,5.90187,300.5,3.7,15.0,Glazebury,GLAZ,53.46008,-2.472056,4.85,2.311,43.79864,5.131410000000001
2022-07-08 18:00:00,42.48697,1.6561,2.6114,5.15072,303.6,4.3,14.4,Glazebury,GLAZ,53.46008,-2.472056,3.75,1.981,45.09837,4.2675
2022-07-08 19:00:00,39.79525,0.95138,3.58466,5.04342,300.5,4.2,13.3,Glazebury,GLAZ,53.46008,-2.472056,4.375,2.665,43.37991,4.53604
2022-07-08 20:00:00,38.58133,0.49331,6.3795,7.1359,298.7,3.8,13.3,Glazebury,GLAZ,53.46008,-2.472056,5.65,3.703,44.96083,6.87281
2022-07-08 21:00:00,34.30625,0.7752,8.25437,9.44299,290.8,2.7,13.9,Glazebury,GLAZ,53.46008,-2.472056,6.075,3.821,42.56062,9.02957
2022-07-08 22:00:00,43.27865,0.84567,6.37576,7.67243,301.6,3.2,14.3,Glazebury,GLAZ,53.46008,-2.472056,6.625,4.41,49.65441,7.22143
2022-07-08 23:00:00,43.38421,0.3876,7.18543,7.77974,302.6,2.9,14.5,Glazebury,GLAZ,53.46008,-2.472056,7.05,4.741,50.56964000000001,7.57303
2022-07-09 00:00:00,50.94918,0.5168,4.00222,4.79463,285.2,2.2,13.8,Glazebury,GLAZ,53.46008,-2.472056,8.8,5.991,54.9514,4.51902
2022-07-09 02:00:00,37.52576,1.1628,2.18875,3.97167,302.2,2.1,13.1,Glazebury,GLAZ,53.46008,-2.472056,3.175,2.123,39.71451,3.3515500000000005
2022-07-09 03:00:00,34.20069,0.73996,1.44163,2.57622,298.4,1.8,12.3,Glazebury,GLAZ,53.46008,-2.472056,2.125,1.108,35.64232,2.18159
2022-07-09 04:00:00,32.30065,1.12756,1.65239,3.38129,310.7,3.0,12.7,Glazebury,GLAZ,53.46008,-2.472056,1.425,0.778,33.953039999999994,2.77995
2022-07-09 05:00:00,34.78126,1.12756,2.51113,4.24003,327.4,3.8,13.9,Glazebury,GLAZ,53.46008,-2.472056,2.775,1.226,37.292390000000005,3.63869
2022-07-09 06:00:00,41.06194,1.02185,1.59979,3.16661,331.5,5.5,14.4,Glazebury,GLAZ,53.46008,-2.472056,4.025,1.627,42.66173,2.62164
2022-07-09 07:00:00,48.55654,0.88091,1.27919,2.62989,336.9,5.0,14.5,Glazebury,GLAZ,53.46008,-2.472056,7.45,2.028,49.83573,2.1601
2022-07-09 08:00:00,50.77325,1.76181,1.16292,3.86433,335.6,4.3,15.6,Glazebury,GLAZ,53.46008,-2.472056,5.775,1.675,51.93617,2.9247300000000003
2022-07-09 09:00:00,54.73166,1.33898,1.38189,3.43496,331.5,3.8,16.1,Glazebury,GLAZ,53.46008,-2.472056,6.575,1.84,56.11355,2.72087
2022-07-09 10:00:00,56.94837,0.49331,1.39046,2.14685,312.1,3.8,16.4,Glazebury,GLAZ,53.46008,-2.472056,6.45,2.099,58.338829999999994,1.8837700000000002
2022-07-09 11:00:00,59.48176,0.81043,1.76294,3.00559,305.5,4.5,16.5,Glazebury,GLAZ,53.46008,-2.472056,8.45,2.877,61.2447,2.5733699999999997
2022-07-09 12:00:00,60.379,2.18465,1.91004,5.25978,314.8,5.3,18.1,Glazebury,GLAZ,53.46008,-2.472056,8.825,3.467,62.28904,4.09469
2022-07-09 13:00:00,58.69007,2.0437,1.42843,4.56206,322.8,5.1,19.0,Glazebury,GLAZ,53.46008,-2.472056,8.925,3.514,60.1185,3.47213
2022-07-09 14:00:00,57.68728,1.76181,1.43128,4.13269,321.8,5.0,19.4,Glazebury,GLAZ,53.46008,-2.472056,7.475,2.783,59.11856,3.19309
2022-07-09 15:00:00,56.26225,1.83228,1.16221,3.97167,318.2,5.4,19.0,Glazebury,GLAZ,53.46008,-2.472056,7.975,2.618,57.42446,2.99449
2022-07-09 16:00:00,53.09552,1.6561,0.7883,3.32762,315.8,5.2,18.1,Glazebury,GLAZ,53.46008,-2.472056,6.75,2.264,53.88382,2.4444
2022-07-09 17:00:00,55.25945,1.55039,1.32608,3.70332,318.5,5.1,17.1,Glazebury,GLAZ,53.46008,-2.472056,6.0,2.359,56.58553,2.87647
2022-07-09 18:00:00,55.94557,1.37421,1.43521,3.5423,323.7,4.3,16.1,Glazebury,GLAZ,53.46008,-2.472056,5.175,2.241,57.380779999999994,2.8094200000000003
2022-07-09 19:00:00,51.8816,1.05709,1.92146,3.5423,313.2,2.8,14.7,Glazebury,GLAZ,53.46008,-2.472056,3.85,2.123,53.80306,2.9785500000000003
2022-07-09 20:00:00,48.18709,0.98661,2.45889,3.97167,290.8,2.3,13.3,Glazebury,GLAZ,53.46008,-2.472056,3.8,2.17,50.645979999999994,3.4455
2022-07-09 21:00:00,45.28425,1.02185,3.74664,5.31346,267.7,2.0,12.4,Glazebury,GLAZ,53.46008,-2.472056,4.4,2.712,49.03089,4.76849
2022-07-09 22:00:00,41.74806,0.98661,4.65941,6.17219,264.4,1.7,11.6,Glazebury,GLAZ,53.46008,-2.472056,4.95,3.184,46.40747,5.64602
2022-07-09 23:00:00,33.09233,1.09232,9.05938,10.73425,244.3,1.5,11.1,Glazebury,GLAZ,53.46008,-2.472056,5.15,3.538,42.151709999999994,10.151700000000002
2022-07-10 00:00:00,28.85243,0.84567,10.65811,11.95479,258.9,0.1,10.8,Glazebury,GLAZ,53.46008,-2.472056,6.45,3.939,39.51054,11.50378
2022-07-10 02:00:00,35.62572,1.2685,1.54478,3.4898,146.7,0.5,10.7,Glazebury,GLAZ,53.46008,-2.472056,2.575,1.392,37.170500000000004,2.81328
2022-07-10 03:00:00,37.05075,0.91614,1.11866,2.52339,104.6,1.1,10.8,Glazebury,GLAZ,53.46008,-2.472056,1.95,1.061,38.16941,2.0347999999999997
2022-07-10 04:00:00,37.05075,1.05709,1.38575,3.00659,107.8,0.9,10.9,Glazebury,GLAZ,53.46008,-2.472056,2.25,1.156,38.4365,2.4428400000000003
2022-07-10 05:00:00,40.27026,1.2685,0.90051,2.84553,104.7,0.8,10.7,Glazebury,GLAZ,53.46008,-2.472056,2.275,1.439,41.17077,2.16901
2022-07-10 06:00:00,38.423,1.23327,1.38406,3.27504,126.1,0.3,10.7,Glazebury,GLAZ,53.46008,-2.472056,3.1,1.91,39.80706,2.61733
2022-07-10 07:00:00,42.1703,1.05709,1.70789,3.32873,197.6,0.5,11.0,Glazebury,GLAZ,53.46008,-2.472056,3.975,2.193,43.87819,2.76498
2022-07-10 08:00:00,44.49257,1.44469,2.13367,4.34882,239.1,0.5,11.6,Glazebury,GLAZ,53.46008,-2.472056,4.5,2.689,46.62624,3.57836
2022-07-10 09:00:00,49.71767,0.70473,2.78506,3.86562,276.9,1.1,13.8,Glazebury,GLAZ,53.46008,-2.472056,4.15,2.406,52.50273,3.48979
2022-07-10 10:00:00,54.83722,0.14095,3.54213,3.75824,294.5,2.3,17.3,Glazebury,GLAZ,53.46008,-2.472056,4.775,2.264,58.37935,3.68308
2022-07-10 11:00:00,56.89559,0.24665,2.89684,3.27504,304.6,2.9,20.0,Glazebury,GLAZ,53.46008,-2.472056,4.6,2.075,59.792429999999996,3.14349
2022-07-10 12:00:00,56.57892,1.37421,2.61755,4.72465,309.4,3.6,21.2,Glazebury,GLAZ,53.46008,-2.472056,4.65,1.981,59.19647,3.99176
2022-07-10 13:00:00,57.68728,2.14941,2.28796,5.58367,317.2,4.0,21.9,Glazebury,GLAZ,53.46008,-2.472056,6.075,2.075,59.97524,4.43737
2022-07-10 14:00:00,56.57892,1.93799,1.96786,4.9394,321.4,4.1,22.0,Glazebury,GLAZ,53.46008,-2.472056,4.4,1.698,58.54678,3.90585
2022-07-10 15:00:00,53.67608,1.58563,1.64911,4.08038,325.1,4.2,21.6,Glazebury,GLAZ,53.46008,-2.472056,4.3,1.604,55.32519,3.2347400000000004
2022-07-10 16:00:00,52.1455,1.62087,1.32664,3.81193,327.5,3.9,21.0,Glazebury,GLAZ,53.46008,-2.472056,3.05,1.014,53.472139999999996,2.9475100000000003
2022-07-10 17:00:00,51.08992,1.2685,2.18905,4.13407,330.3,3.4,20.4,Glazebury,GLAZ,53.46008,-2.472056,2.875,1.085,53.27897,3.45755
2022-07-10 18:00:00,46.55094,1.47992,2.83129,5.10047,327.0,3.0,19.6,Glazebury,GLAZ,53.46008,-2.472056,3.275,1.226,49.38223,4.31121
2022-07-10 19:00:00,41.37861,1.72658,4.33221,6.97959,315.2,2.6,17.7,Glazebury,GLAZ,53.46008,-2.472056,3.725,1.486,45.71082,6.05879
2022-07-10 20:00:00,38.1591,0.81043,6.00539,7.24804,309.6,2.3,15.9,Glazebury,GLAZ,53.46008,-2.472056,3.475,1.627,44.16449,6.81582
2022-07-10 21:00:00,31.24507,0.7752,7.93854,9.12716,311.7,2.1,14.7,Glazebury,GLAZ,53.46008,-2.472056,3.775,1.84,39.18361,8.71374
2022-07-10 22:00:00,22.27267,0.84567,9.38747,10.68414,293.4,1.6,13.7,Glazebury,GLAZ,53.46008,-2.472056,4.675,2.618,31.660140000000002,10.23314
2022-07-10 23:00:00,15.09475,1.2685,9.81292,11.75793,279.2,1.1,12.9,Glazebury,GLAZ,53.46008,-2.472056,5.025,2.901,24.90767,11.08142
2022-07-11 00:00:00,6.75569,3.85249,7.77033,13.6774,51.8,1.6,13.2,Glazebury,GLAZ,53.46008,-2.472056,4.95,3.066,14.52602,11.62282
2022-07-11 02:00:00,2.0056,7.11772,6.00405,16.91773,316.0,0.5,11.2,Glazebury,GLAZ,53.46008,-2.472056,4.75,2.854,8.00965,13.121770000000001
2022-07-11 03:00:00,1.47781,7.11772,5.35956,16.27324,15.3,0.9,10.9,Glazebury,GLAZ,53.46008,-2.472056,6.9,4.151,6.83737,12.47728
2022-07-11 04:00:00,1.26669,10.25374,7.6941,23.41628,94.5,0.8,10.8,Glazebury,GLAZ,53.46008,-2.472056,5.925,3.113,8.96079,17.94784
2022-07-11 05:00:00,2.90284,13.53071,11.63856,32.38536,170.9,1.1,12.8,Glazebury,GLAZ,53.46008,-2.472056,4.975,2.877,14.5414,25.169269999999997
2022-07-11 06:00:00,6.4918,13.88307,16.73752,38.0246,181.4,1.0,14.7,Glazebury,GLAZ,53.46008,-2.472056,9.375,5.094,23.22932,30.62059
2022-07-11 07:00:00,19.26428,12.29744,24.37838,43.23419,182.6,1.5,17.3,Glazebury,GLAZ,53.46008,-2.472056,12.425,6.226,43.64266,36.67582
2022-07-11 08:00:00,33.51456,7.61103,18.94296,30.61303,206.9,1.9,19.3,Glazebury,GLAZ,53.46008,-2.472056,13.35,4.458,52.45752,26.55399
2022-07-11 09:00:00,47.87041,3.55886,12.96469,18.42153,203.6,2.7,21.4,Glazebury,GLAZ,53.46008,-2.472056,10.475,5.33,60.8351,16.52355
2022-07-11 10:00:00,73.67926,1.69134,9.00738,11.60073,215.8,3.3,23.1,Glazebury,GLAZ,53.46008,-2.472056,13.3,6.321,82.68664,10.69872
2022-07-11 11:00:00,91.78241,1.62087,7.93388,10.41917,217.6,3.3,24.1,Glazebury,GLAZ,53.46008,-2.472056,23.125,14.363,99.71629,9.55475
2022-07-11 12:00:00,99.48812,1.19803,5.62833,7.46528,214.3,3.4,24.7,Glazebury,GLAZ,53.46008,-2.472056,15.65,9.34,105.11645,6.82636
2022-07-11 13:00:00,101.12426,0.73996,3.10827,4.24286,213.2,3.3,24.9,Glazebury,GLAZ,53.46008,-2.472056,7.375,3.019,104.23253000000001,3.84823
2022-07-11 14:00:00,100.01591,0.95138,3.10634,4.5651,214.0,3.5,25.0,Glazebury,GLAZ,53.46008,-2.472056,8.775,3.443,103.12225000000001,4.05772
2022-07-11 15:00:00,102.33818,1.1628,8.68995,10.47288,214.1,3.8,25.0,Glazebury,GLAZ,53.46008,-2.472056,11.85,3.656,111.02812999999999,9.85275
2022-07-11 16:00:00,99.69924,0.88091,9.337,10.68771,216.0,4.3,24.7,Glazebury,GLAZ,53.46008,-2.472056,10.275,3.561,109.03624,10.21791
2022-07-11 17:00:00,100.38536,0.63425,10.4671,11.43961,203.7,3.7,23.4,Glazebury,GLAZ,53.46008,-2.472056,11.525,3.868,110.85246000000001,11.10135
2022-07-11 18:00:00,95.21303,0.95138,11.9143,13.37306,190.6,3.4,21.6,Glazebury,GLAZ,53.46008,-2.472056,10.75,4.104,107.12733,12.865680000000001
2022-07-11 19:00:00,81.01552,-0.14095,11.06494,10.84883,189.2,3.5,19.8,Glazebury,GLAZ,53.46008,-2.472056,10.4,4.646,92.08045999999999,10.92399
2022-07-11 20:00:00,74.73484,0.63425,16.10634,17.07885,196.7,3.5,18.6,Glazebury,GLAZ,53.46008,-2.472056,16.525,6.156,90.84118000000001,16.74059
2022-07-11 21:00:00,64.75964,0.59902,18.79202,19.7105,198.9,3.2,17.7,Glazebury,GLAZ,53.46008,-2.472056,15.1,6.745,83.55166,19.39104
2022-07-11 22:00:00,49.29544,0.81043,19.54199,20.78464,194.4,3.1,17.1,Glazebury,GLAZ,53.46008,-2.472056,15.875,8.019,68.83743,20.35242
2022-07-11 23:00:00,39.26746,0.95138,27.8653,29.32406,189.4,3.2,16.4,Glazebury,GLAZ,53.46008,-2.472056,12.475,6.486,67.13276,28.81668
2022-07-12 00:00:00,25.33385,0.89265,26.63991,28.00862,201.5,2.8,18.6,Glazebury,GLAZ,53.46008,-2.472056,11.8,6.203,51.97376,27.53256
2022-07-12 02:00:00,25.59774,0.81043,20.03244,21.27509,206.4,2.2,16.2,Glazebury,GLAZ,53.46008,-2.472056,12.3,7.311,45.63018,20.84287
2022-07-12 03:00:00,47.97597,-0.07047,10.36953,10.26147,171.3,2.1,15.9,Glazebury,GLAZ,53.46008,-2.472056,9.15,4.41,58.345499999999994,10.299059999999999
2022-07-12 04:00:00,55.20667,0.14095,9.77673,9.99285,170.0,2.9,15.7,Glazebury,GLAZ,53.46008,-2.472056,9.225,4.198,64.9834,9.91768
2022-07-12 05:00:00,44.01755,0.07047,15.84826,15.95632,194.0,3.3,15.9,Glazebury,GLAZ,53.46008,-2.472056,10.875,4.316,59.865809999999996,15.91873
2022-07-12 06:00:00,45.97037,0.70473,16.80985,17.89042,189.3,3.0,16.4,Glazebury,GLAZ,53.46008,-2.472056,11.55,4.198,62.78022,17.514580000000002
2022-07-12 07:00:00,60.06232,1.23327,17.18138,19.07237,192.1,3.4,17.7,Glazebury,GLAZ,53.46008,-2.472056,12.55,4.316,77.2437,18.41465
2022-07-12 08:00:00,58.90119,7.82244,27.17126,39.16551,191.9,4.1,19.4,Glazebury,GLAZ,53.46008,-2.472056,24.775,5.755,86.07245,34.993700000000004
2022-07-12 09:00:00,76.47654,2.50177,16.04224,19.87824,229.7,3.3,21.4,Glazebury,GLAZ,53.46008,-2.472056,12.1,4.033,92.51877999999999,18.54401
2022-07-12 10:00:00,76.26543,2.14941,14.86333,18.15904,222.8,3.8,22.7,Glazebury,GLAZ,53.46008,-2.472056,12.975,4.245,91.12876,17.01274
2022-07-12 11:00:00,72.94036,1.51516,16.42681,18.75002,256.4,3.3,24.1,Glazebury,GLAZ,53.46008,-2.472056,16.6,4.646,89.36717,17.94197
2022-07-12 12:00:00,68.6125,2.67795,21.73557,25.84171,279.5,3.7,23.4,Glazebury,GLAZ,53.46008,-2.472056,12.125,4.222,90.34806999999999,24.41352
2022-07-12 13:00:00,80.3294,2.25512,20.82589,24.28369,285.5,3.1,21.9,Glazebury,GLAZ,53.46008,-2.472056,11.8,4.41,101.15529000000001,23.08101
2022-07-12 14:00:00,84.60448,1.72658,16.21009,18.85747,315.1,4.9,19.3,Glazebury,GLAZ,53.46008,-2.472056,11.675,4.292,100.81457,17.93667
2022-07-12 15:00:00,99.06589,1.08058,7.58383,9.2407,330.3,3.9,17.8,Glazebury,GLAZ,53.46008,-2.472056,9.1,3.726,106.64972,8.66441
2022-07-12 16:00:00,97.5353,1.02185,8.80211,10.36892,350.5,2.8,17.5,Glazebury,GLAZ,53.46008,-2.472056,9.45,3.962,106.33741,9.823960000000001
2022-07-12 17:00:00,102.49651,0.88091,6.92294,8.27365,348.7,1.6,17.4,Glazebury,GLAZ,53.46008,-2.472056,9.225,3.892,109.41945,7.80385
2022-07-12 18:00:00,100.96593,1.02185,6.59938,8.1662,174.2,2.5,17.2,Glazebury,GLAZ,53.46008,-2.472056,10.625,4.316,107.56531,7.62123
2022-07-12 19:00:00,87.34899,0.81043,13.15565,14.39829,167.8,1.8,16.7,Glazebury,GLAZ,53.46008,-2.472056,11.925,4.953,100.50464,13.96608
2022-07-12 20:00:00,73.57371,0.52854,16.70392,17.51434,229.1,2.1,15.4,Glazebury,GLAZ,53.46008,-2.472056,20.625,6.439,90.27763,17.23246
2022-07-12 21:00:00,88.72123,-0.07047,5.91035,5.8023,231.4,2.3,14.4,Glazebury,GLAZ,53.46008,-2.472056,8.475,4.222,94.63158,5.83988
2022-07-12 22:00:00,81.59609,0.31713,6.39054,6.8768,251.0,2.8,13.8,Glazebury,GLAZ,53.46008,-2.472056,8.0,4.057,87.98663,6.707669999999999
2022-07-12 23:00:00,70.14308,0.28189,5.90732,6.33955,256.0,2.4,13.2,Glazebury,GLAZ,53.46008,-2.472056,6.475,3.915,76.0504,6.18921
2022-07-13 00:00:00,74.87559,-0.09396,5.23173,5.08766,284.1,2.5,14.7,Glazebury,GLAZ,53.46008,-2.472056,9.2,5.566,80.10732,5.13777
2022-07-13 02:00:00,51.24826,0.52854,2.25292,3.06335,304.2,2.9,13.1,Glazebury,GLAZ,53.46008,-2.472056,13.175,7.123,53.501180000000005,2.78146
2022-07-13 03:00:00,50.93158,0.3876,2.09284,2.68715,319.1,2.1,12.2,Glazebury,GLAZ,53.46008,-2.472056,13.9,6.156,53.02442,2.4804399999999998
2022-07-13 04:00:00,50.29824,0.31713,2.14715,2.6334,328.5,1.1,11.6,Glazebury,GLAZ,53.46008,-2.472056,8.85,4.387,52.44539,2.46428
2022-07-13 05:00:00,49.87601,0.14095,3.4384,3.65452,352.7,2.4,13.0,Glazebury,GLAZ,53.46008,-2.472056,7.0,3.208,53.31441,3.5793500000000003
2022-07-13 06:00:00,49.45378,0.28189,3.22229,3.65452,349.3,3.8,14.5,Glazebury,GLAZ,53.46008,-2.472056,6.725,2.948,52.67607,3.50418
2022-07-13 07:00:00,50.56213,0.45807,2.95215,3.65452,342.9,4.1,15.4,Glazebury,GLAZ,53.46008,-2.472056,9.1,3.373,53.51428000000001,3.41022
2022-07-13 08:00:00,54.15109,0.70473,2.6277,3.70826,335.0,4.1,16.3,Glazebury,GLAZ,53.46008,-2.472056,7.725,2.901,56.77879,3.33243
2022-07-13 09:00:00,57.58172,1.37421,2.29982,4.40692,322.8,4.3,17.2,Glazebury,GLAZ,53.46008,-2.472056,8.125,2.547,59.881539999999994,3.67403
2022-07-13 10:00:00,61.01234,1.37421,2.51479,4.62189,316.9,4.7,17.8,Glazebury,GLAZ,53.46008,-2.472056,9.125,2.712,63.52713,3.8890000000000002
2022-07-13 11:00:00,63.22906,1.30374,1.92419,3.92323,318.8,4.6,18.2,Glazebury,GLAZ,53.46008,-2.472056,8.35,2.689,65.15325,3.2279299999999997
2022-07-13 12:00:00,62.70127,1.23327,2.13973,4.03072,321.0,4.8,18.8,Glazebury,GLAZ,53.46008,-2.472056,9.175,2.759,64.84100000000001,3.373
2022-07-13 13:00:00,65.76244,1.12756,1.81813,3.54703,319.8,5.3,19.0,Glazebury,GLAZ,53.46008,-2.472056,9.525,3.019,67.58057,2.94569
2022-07-13 14:00:00,64.17907,1.47992,1.86902,4.1382,318.6,5.5,18.5,Glazebury,GLAZ,53.46008,-2.472056,10.05,3.208,66.04809,3.34894
2022-07-13 15:00:00,62.33181,1.51516,1.92248,4.24569,318.9,4.9,17.8,Glazebury,GLAZ,53.46008,-2.472056,9.125,2.925,64.25429,3.43764
2022-07-13 16:00:00,62.1207,1.44469,2.29925,4.5144,319.4,4.7,17.4,Glazebury,GLAZ,53.46008,-2.472056,8.425,2.759,64.41995,3.74394
2022-07-13 17:00:00,61.17068,1.05709,2.46362,4.08446,316.3,4.7,16.5,Glazebury,GLAZ,53.46008,-2.472056,7.7,2.83,63.634299999999996,3.5207100000000002
2022-07-13 18:00:00,60.06232,0.98661,2.03424,3.54703,317.0,3.8,15.4,Glazebury,GLAZ,53.46008,-2.472056,6.275,2.571,62.09656,3.0208500000000003
2022-07-13 19:00:00,53.78164,0.70473,3.54133,4.62189,304.9,2.6,13.9,Glazebury,GLAZ,53.46008,-2.472056,5.35,2.288,57.322970000000005,4.24606
2022-07-13 20:00:00,44.8972,0.45807,4.83315,5.53552,274.9,1.8,12.7,Glazebury,GLAZ,53.46008,-2.472056,5.175,2.217,49.73035,5.29122
2022-07-13 21:00:00,27.86723,0.88091,9.98905,11.33975,258.3,1.8,11.8,Glazebury,GLAZ,53.46008,-2.472056,3.95,1.958,37.85628,10.86996
2022-07-13 22:00:00,12.61414,2.74843,24.80696,29.02116,222.6,1.6,11.2,Glazebury,GLAZ,53.46008,-2.472056,5.275,2.642,37.4211,27.55539
2022-07-13 23:00:00,7.54737,3.45315,24.37131,29.66607,205.8,1.7,10.6,Glazebury,GLAZ,53.46008,-2.472056,5.725,3.255,31.918680000000002,27.824460000000002
